"term","frequency","density","occurrence"
"oriented",2,2.87546366851655e-05,0.004
"outcome",1,1.43773183425827e-05,0.002
"ownership",3,4.31319550277482e-05,0.004
"ownand",1,1.43773183425827e-05,0.002
"paralytically",1,1.43773183425827e-05,0.002
"parochial",1,1.43773183425827e-05,0.002
"parodies",1,1.43773183425827e-05,0.002
"partly",2,2.87546366851655e-05,0.002
"partys",1,1.43773183425827e-05,0.002
"partythe",1,1.43773183425827e-05,0.002
"passions",1,1.43773183425827e-05,0.002
"patois",1,1.43773183425827e-05,0.002
"patrick",1,1.43773183425827e-05,0.002
"pellmell",1,1.43773183425827e-05,0.002
"performs",1,1.43773183425827e-05,0.002
"personality",1,1.43773183425827e-05,0.002
"pieces",1,1.43773183425827e-05,0.002
"pipes",1,1.43773183425827e-05,0.002
"policies",3,4.31319550277482e-05,0.002
"policymakers",1,1.43773183425827e-05,0.002
"policymaking",1,1.43773183425827e-05,0.002
"powell",42,0.000603847370388475,0.002
"powells",6,8.62639100554965e-05,0.002
"powell ",1,1.43773183425827e-05,0.002
"predecessors",2,2.87546366851655e-05,0.002
"premises",1,1.43773183425827e-05,0.002
"presidency",1,1.43773183425827e-05,0.002
"pressencouraged",1,1.43773183425827e-05,0.002
"preventing",1,1.43773183425827e-05,0.002
"progress",3,4.31319550277482e-05,0.006
"pronounced",3,4.31319550277482e-05,0.002
"proposition",2,2.87546366851655e-05,0.004
"proseeleck",1,1.43773183425827e-05,0.002
"prosper",1,1.43773183425827e-05,0.002
"prosperous",1,1.43773183425827e-05,0.002
"protected",4,5.7509273370331e-05,0.008
"protégé",1,1.43773183425827e-05,0.002
"publics",2,2.87546366851655e-05,0.004
"publicschool",1,1.43773183425827e-05,0.002
"qwest",1,1.43773183425827e-05,0.002
"radiostation",1,1.43773183425827e-05,0.002
"rageinciting",1,1.43773183425827e-05,0.002
"rapid",1,1.43773183425827e-05,0.002
"rare",5,7.18865917129137e-05,0.01
"rbocs",2,2.87546366851655e-05,0.002
"realistic",2,2.87546366851655e-05,0.004
"reciprocal",1,1.43773183425827e-05,0.002
"reed",4,5.7509273370331e-05,0.002
"referee",1,1.43773183425827e-05,0.002
"reforming",1,1.43773183425827e-05,0.002
"regional",3,4.31319550277482e-05,0.004
"regulated",4,5.7509273370331e-05,0.008
"regulateddeposited",1,1.43773183425827e-05,0.002
"regulates",2,2.87546366851655e-05,0.004
"regulatesso",1,1.43773183425827e-05,0.002
"regulation",10,0.000143773183425827,0.014
"regulations",5,7.18865917129137e-05,0.01
"regulator",1,1.43773183425827e-05,0.002
"regulatory",10,0.000143773183425827,0.012
"remonopolization",1,1.43773183425827e-05,0.002
"reposition",1,1.43773183425827e-05,0.002
"republicans",2,2.87546366851655e-05,0.002
"residential",1,1.43773183425827e-05,0.002
"resist",1,1.43773183425827e-05,0.002
"responding",3,4.31319550277482e-05,0.006
"restrain",1,1.43773183425827e-05,0.002
"rhetorical",3,4.31319550277482e-05,0.002
"rich",3,4.31319550277482e-05,0.004
"riding",2,2.87546366851655e-05,0.004
"riffs",1,1.43773183425827e-05,0.002
"rising",1,1.43773183425827e-05,0.002
"rivalsthe",1,1.43773183425827e-05,0.002
"ronald",1,1.43773183425827e-05,0.002
"routine",6,8.62639100554965e-05,0.012
"rulemaking",1,1.43773183425827e-05,0.002
"rush",2,2.87546366851655e-05,0.002
"sacagawea",1,1.43773183425827e-05,0.002
"safeguards",1,1.43773183425827e-05,0.002
"salomon",1,1.43773183425827e-05,0.002
"sanctimonious",1,1.43773183425827e-05,0.002
"sarcasticthe",1,1.43773183425827e-05,0.002
"sayshould",1,1.43773183425827e-05,0.002
"scandal",2,2.87546366851655e-05,0.004
"scandals",3,4.31319550277482e-05,0.002
"schoolits",1,1.43773183425827e-05,0.002
"schumpeter",1,1.43773183425827e-05,0.002
"scripted",3,4.31319550277482e-05,0.006
"searches",1,1.43773183425827e-05,0.002
"secretive",1,1.43773183425827e-05,0.002
"sector",1,1.43773183425827e-05,0.002
"securities",1,1.43773183425827e-05,0.002
"sediment",1,1.43773183425827e-05,0.002
"seeleck",3,4.31319550277482e-05,0.002
"seelecks",6,8.62639100554965e-05,0.002
"seeleckscompanies",1,1.43773183425827e-05,0.002
"segued",1,1.43773183425827e-05,0.002
"seize",1,1.43773183425827e-05,0.002
"selfconfidence",1,1.43773183425827e-05,0.002
"selfdealing",1,1.43773183425827e-05,0.002
"selfdeprecating",1,1.43773183425827e-05,0.002
"selmatomontgomery",1,1.43773183425827e-05,0.002
"senate",6,8.62639100554965e-05,0.004
"senator",2,2.87546366851655e-05,0.004
"settled",1,1.43773183425827e-05,0.002
"shepherded",1,1.43773183425827e-05,0.002
"shocked",1,1.43773183425827e-05,0.002
"shore",1,1.43773183425827e-05,0.002
"shortterm",2,2.87546366851655e-05,0.004
"signalling",1,1.43773183425827e-05,0.002
"signals",11,0.00015815050176841,0.01
"significantly",4,5.7509273370331e-05,0.008
"skill",1,1.43773183425827e-05,0.002
"skipped",1,1.43773183425827e-05,0.002
"slogans",2,2.87546366851655e-05,0.002
"slumps",1,1.43773183425827e-05,0.002
"smile",1,1.43773183425827e-05,0.002
"soandso",1,1.43773183425827e-05,0.002
"soapy",1,1.43773183425827e-05,0.002
"soil",1,1.43773183425827e-05,0.002
"somersault",1,1.43773183425827e-05,0.002
"sons",1,1.43773183425827e-05,0.002
"speaks",5,7.18865917129137e-05,0.01
"spectrum",4,5.7509273370331e-05,0.004
"speculation",4,5.7509273370331e-05,0.006
"speeches",3,4.31319550277482e-05,0.004
"speechwhimsical",1,1.43773183425827e-05,0.002
"springing",1,1.43773183425827e-05,0.002
"sprint",9,0.000129395865083245,0.012
"sprout",1,1.43773183425827e-05,0.002
"stability",1,1.43773183425827e-05,0.002
"startups",2,2.87546366851655e-05,0.004
"stations",1,1.43773183425827e-05,0.002
"staying",2,2.87546366851655e-05,0.004
"stern",3,4.31319550277482e-05,0.006
"stirred",1,1.43773183425827e-05,0.002
"stockmarket",1,1.43773183425827e-05,0.002
"stockoverselling",1,1.43773183425827e-05,0.002
"stocks",18,0.000258791730166489,0.028
"storm",1,1.43773183425827e-05,0.002
"storys",1,1.43773183425827e-05,0.002
"struggled",2,2.87546366851655e-05,0.004
"subcommittee",1,1.43773183425827e-05,0.002
"subcommittees",1,1.43773183425827e-05,0.002
"subsidiary",1,1.43773183425827e-05,0.002
"substantially",5,7.18865917129137e-05,0.008
"succeeded",2,2.87546366851655e-05,0.002
"sucking",1,1.43773183425827e-05,0.002
"suffered",3,4.31319550277482e-05,0.006
"suffering",3,4.31319550277482e-05,0.006
"suggests",3,4.31319550277482e-05,0.006
"superhero",1,1.43773183425827e-05,0.002
"superhighway",1,1.43773183425827e-05,0.002
"supervise",1,1.43773183425827e-05,0.002
"supervisionits",1,1.43773183425827e-05,0.002
"switching",1,1.43773183425827e-05,0.002
"tap",1,1.43773183425827e-05,0.002
"tariffs",1,1.43773183425827e-05,0.002
"tear",1,1.43773183425827e-05,0.002
"technologyespecially",1,1.43773183425827e-05,0.002
"teetering",1,1.43773183425827e-05,0.002
"telecom",23,0.000330678321879403,0.01
"telecom ",1,1.43773183425827e-05,0.002
"telephones",1,1.43773183425827e-05,0.002
"teligentand",1,1.43773183425827e-05,0.002
"tentious",1,1.43773183425827e-05,0.002
"terrifying",1,1.43773183425827e-05,0.002
"testifies",1,1.43773183425827e-05,0.002
"testifying",1,1.43773183425827e-05,0.002
"texas",49,0.000704488598786554,0.006
"thatthe",1,1.43773183425827e-05,0.002
"therell",1,1.43773183425827e-05,0.002
"thirty",2,2.87546366851655e-05,0.002
"thirtynineand",1,1.43773183425827e-05,0.002
"thirtypercent",1,1.43773183425827e-05,0.002
"thisthat",1,1.43773183425827e-05,0.002
"throw",5,7.18865917129137e-05,0.01
"tie",2,2.87546366851655e-05,0.004
"till",5,7.18865917129137e-05,0.01
"tilt",1,1.43773183425827e-05,0.002
"tone",1,1.43773183425827e-05,0.002
"toned",1,1.43773183425827e-05,0.002
"treatise",1,1.43773183425827e-05,0.002
"trillions",1,1.43773183425827e-05,0.002
"troupe",1,1.43773183425827e-05,0.002
"tumblers",1,1.43773183425827e-05,0.002
"twelve",1,1.43773183425827e-05,0.002
"twentieth",1,1.43773183425827e-05,0.002
"twentyfirst",1,1.43773183425827e-05,0.002
"twentyfive",1,1.43773183425827e-05,0.002
"tying",1,1.43773183425827e-05,0.002
"tby",1,1.43773183425827e-05,0.002
"undiscriminating",1,1.43773183425827e-05,0.002
"unfair",1,1.43773183425827e-05,0.002
"unfairly",1,1.43773183425827e-05,0.002
"unnoticed",1,1.43773183425827e-05,0.002
"unrealistic",1,1.43773183425827e-05,0.002
"unrecognizably",1,1.43773183425827e-05,0.002
"upstart",1,1.43773183425827e-05,0.002
"upstartswith",1,1.43773183425827e-05,0.002
"vain",1,1.43773183425827e-05,0.002
"valuation",1,1.43773183425827e-05,0.002
"vastly",2,2.87546366851655e-05,0.004
"verizon",1,1.43773183425827e-05,0.002
"versus",9,0.000129395865083245,0.016
"viacom",1,1.43773183425827e-05,0.002
"vicepresident",2,2.87546366851655e-05,0.002
"victors",1,1.43773183425827e-05,0.002
"viewpoint",9,0.000129395865083245,0.016
"virginia",3,4.31319550277482e-05,0.004
"visibility",1,1.43773183425827e-05,0.002
"vying",1,1.43773183425827e-05,0.002
"walks",1,1.43773183425827e-05,0.002
"washington ",1,1.43773183425827e-05,0.002
"water",11,0.00015815050176841,0.01
"wellestablished",1,1.43773183425827e-05,0.002
"werbachs",1,1.43773183425827e-05,0.002
"werblog",1,1.43773183425827e-05,0.002
"westwood",1,1.43773183425827e-05,0.002
"whitacre",1,1.43773183425827e-05,0.002
"whopudding",1,1.43773183425827e-05,0.002
"whoroast",1,1.43773183425827e-05,0.002
"whoville",1,1.43773183425827e-05,0.002
"winstar",1,1.43773183425827e-05,0.002
"wiring",1,1.43773183425827e-05,0.002
"wisdom ",1,1.43773183425827e-05,0.002
"worlddominators ",1,1.43773183425827e-05,0.002
"yetbut",1,1.43773183425827e-05,0.002
"yorker",3,4.31319550277482e-05,0.004
" comments  ",1,1.43773183425827e-05,0.002
"addicted",1,1.43773183425827e-05,0.002
"addiction",2,2.87546366851655e-05,0.002
"addicts",1,1.43773183425827e-05,0.002
"broadbands",1,1.43773183425827e-05,0.002
"burgeoning",1,1.43773183425827e-05,0.002
"center",7,0.000100641228398079,0.008
"dropping",1,1.43773183425827e-05,0.002
"dwarfs",4,5.7509273370331e-05,0.008
"gaming",1,1.43773183425827e-05,0.002
"httpwwwnytimescomtechnologykorehtml",1,1.43773183425827e-05,0.002
"hyun",1,1.43773183425827e-05,0.002
"kim",1,1.43773183425827e-05,0.002
"koreans",1,1.43773183425827e-05,0.002
"prone",2,2.87546366851655e-05,0.004
"psychiatrist",1,1.43773183425827e-05,0.002
"relate",1,1.43773183425827e-05,0.002
"relationships",17,0.000244414411823907,0.018
"soo",1,1.43773183425827e-05,0.002
"treatment",4,5.7509273370331e-05,0.008
"tuning",1,1.43773183425827e-05,0.002
"uncommunicative",1,1.43773183425827e-05,0.002
"zombified",1,1.43773183425827e-05,0.002
"bringing",4,5.7509273370331e-05,0.008
"cto",2,2.87546366851655e-05,0.004
"patenting",1,1.43773183425827e-05,0.002
"poboxcom",1,1.43773183425827e-05,0.002
"shankar",1,1.43773183425827e-05,0.002
"udhay",3,4.31319550277482e-05,0.002
"wwwdigeratuscom",1,1.43773183425827e-05,0.002
"atfevqxysabcdhikmnprsuy",2,2.87546366851655e-05,0.004
"atz",2,2.87546366851655e-05,0.004
"baud",2,2.87546366851655e-05,0.004
"bps",6,8.62639100554965e-05,0.004
"btw",4,5.7509273370331e-05,0.008
"defaults",3,4.31319550277482e-05,0.006
"electrons",3,4.31319550277482e-05,0.004
"faxmodem",1,1.43773183425827e-05,0.002
"goatstown",1,1.43773183425827e-05,0.002
"hyperterm",1,1.43773183425827e-05,0.002
"insists",2,2.87546366851655e-05,0.004
"lockup",1,1.43773183425827e-05,0.002
"merit",1,1.43773183425827e-05,0.002
"parity",2,2.87546366851655e-05,0.004
"reconfiguring",1,1.43773183425827e-05,0.002
"speeds",9,0.000129395865083245,0.01
"treaclebps",2,2.87546366851655e-05,0.004
"txrxing",2,2.87546366851655e-05,0.004
"usr",2,2.87546366851655e-05,0.002
"bbsfax",1,1.43773183425827e-05,0.002
"httpwwwhackwatchcomkooltek",1,1.43773183425827e-05,0.002
"mccormac",1,1.43773183425827e-05,0.002
"mqcnazaypnsaaaeeapgthanyitutnawfbumfpcblqxdeuhfxtuolodz",1,1.43773183425827e-05,0.002
"regardszzzzcc",1,1.43773183425827e-05,0.002
"stfy",1,1.43773183425827e-05,0.002
"tcjkbhuiejqybwfjidxqbwnjqghhytyxrjacjbtbjqbwnjqghhyt",1,1.43773183425827e-05,0.002
"tretvskirqryvkoaxojhqizurgovbnidpkeokkulzxkuxcgzsulkkvaaux",1,1.43773183425827e-05,0.002
"viewmount",1,1.43773183425827e-05,0.002
"waterford",1,1.43773183425827e-05,0.002
"xonxoff",1,1.43773183425827e-05,0.002
"yxrjacjb",1,1.43773183425827e-05,0.002
"zocaxkaljbjuqywhlqvtvkcellrphpqmkypowfqwlptjofzmcxevdqz",1,1.43773183425827e-05,0.002
"zzzzcchackwatchcom",1,1.43773183425827e-05,0.002
"devfd",1,1.43773183425827e-05,0.002
"executing",1,1.43773183425827e-05,0.002
"filedescriptor",1,1.43773183425827e-05,0.002
"halpin",1,1.43773183425827e-05,0.002
"httpwivenhoestaffuliebrendan",1,1.43773183425827e-05,0.002
"limerick",1,1.43773183425827e-05,0.002
"mailtobrendanhalpinulie",1,1.43773183425827e-05,0.002
"printingspooling",1,1.43773183425827e-05,0.002
"stdin",3,4.31319550277482e-05,0.002
"tweaking",2,2.87546366851655e-05,0.004
"zzzzspamassassintaintorg",1,1.43773183425827e-05,0.002
"abundantly",1,1.43773183425827e-05,0.002
"additions",1,1.43773183425827e-05,0.002
"adresse",1,1.43773183425827e-05,0.002
"affects",1,1.43773183425827e-05,0.002
"analyis",1,1.43773183425827e-05,0.002
"appartement",2,2.87546366851655e-05,0.002
"applies",3,4.31319550277482e-05,0.004
"approve",1,1.43773183425827e-05,0.002
"arbitarily",2,2.87546366851655e-05,0.004
"arbitary",1,1.43773183425827e-05,0.002
"arise",4,5.7509273370331e-05,0.008
"arrangement",5,7.18865917129137e-05,0.006
"arriving",1,1.43773183425827e-05,0.002
"blew",2,2.87546366851655e-05,0.004
"blows",1,1.43773183425827e-05,0.002
"bon",1,1.43773183425827e-05,0.002
"buyer",2,2.87546366851655e-05,0.004
"cela",1,1.43773183425827e-05,0.002
"cest",1,1.43773183425827e-05,0.002
"cestàdire",1,1.43773183425827e-05,0.002
"cette",1,1.43773183425827e-05,0.002
"clause",10,0.000143773183425827,0.002
"clauses",3,4.31319550277482e-05,0.002
"comme",1,1.43773183425827e-05,0.002
"commercical",1,1.43773183425827e-05,0.002
"comporter",1,1.43773183425827e-05,0.002
"contradiction",1,1.43773183425827e-05,0.002
"contrat",2,2.87546366851655e-05,0.002
"cooperative",1,1.43773183425827e-05,0.002
"corrections",1,1.43773183425827e-05,0.002
"correctly",3,4.31319550277482e-05,0.004
"cyril",4,5.7509273370331e-05,0.002
"davoir",1,1.43773183425827e-05,0.002
"defect",11,0.00015815050176841,0.004
"defects",5,7.18865917129137e-05,0.002
"deliberate",1,1.43773183425827e-05,0.002
"delimited",3,4.31319550277482e-05,0.004
"devoir",1,1.43773183425827e-05,0.002
"directives",1,1.43773183425827e-05,0.002
"discovering",2,2.87546366851655e-05,0.004
"distinct",3,4.31319550277482e-05,0.006
"dit",1,1.43773183425827e-05,0.002
"doit",1,1.43773183425827e-05,0.002
"dun",2,2.87546366851655e-05,0.002
"effet",1,1.43773183425827e-05,0.002
"enfant",1,1.43773183425827e-05,0.002
"enfants",1,1.43773183425827e-05,0.002
"envisager",1,1.43773183425827e-05,0.002
"excersised",1,1.43773183425827e-05,0.002
"exchanged",1,1.43773183425827e-05,0.002
"exemple",1,1.43773183425827e-05,0.002
"explored",1,1.43773183425827e-05,0.002
"facto",2,2.87546366851655e-05,0.002
"fait",1,1.43773183425827e-05,0.002
"famille",1,1.43773183425827e-05,0.002
"flaw",2,2.87546366851655e-05,0.002
"forbids",1,1.43773183425827e-05,0.002
"formulated",1,1.43773183425827e-05,0.002
"fragility",1,1.43773183425827e-05,0.002
"framework",2,2.87546366851655e-05,0.004
"français",1,1.43773183425827e-05,0.002
"française",1,1.43773183425827e-05,0.002
"freedoma",1,1.43773183425827e-05,0.002
"fsf",1,1.43773183425827e-05,0.002
"fuse",1,1.43773183425827e-05,0.002
"governed",2,2.87546366851655e-05,0.002
"grantees",1,1.43773183425827e-05,0.002
"grants",2,2.87546366851655e-05,0.004
"gratuite",1,1.43773183425827e-05,0.002
"grim",1,1.43773183425827e-05,0.002
"grynbaum",1,1.43773183425827e-05,0.002
"hidden",13,0.000186905138453576,0.004
"httpfrmailyahoocom",1,1.43773183425827e-05,0.002
"imperfect",1,1.43773183425827e-05,0.002
"imposed",2,2.87546366851655e-05,0.004
"inconvenient",1,1.43773183425827e-05,0.002
"incorrectly",1,1.43773183425827e-05,0.002
"incurred",1,1.43773183425827e-05,0.002
"inform",1,1.43773183425827e-05,0.002
"inquiétude",1,1.43773183425827e-05,0.002
"insofar",1,1.43773183425827e-05,0.002
"intellectuelle",1,1.43773183425827e-05,0.002
"intellectuelles",1,1.43773183425827e-05,0.002
"interdits",1,1.43773183425827e-05,0.002
"interoperability",3,4.31319550277482e-05,0.006
"invalid",3,4.31319550277482e-05,0.002
"invalidity",1,1.43773183425827e-05,0.002
"invoke",3,4.31319550277482e-05,0.004
"invoked",1,1.43773183425827e-05,0.002
"isare",1,1.43773183425827e-05,0.002
"items",4,5.7509273370331e-05,0.008
"johnson",1,1.43773183425827e-05,0.002
"juillet",1,1.43773183425827e-05,0.002
"juridique",1,1.43773183425827e-05,0.002
"jurist",1,1.43773183425827e-05,0.002
"layman",1,1.43773183425827e-05,0.002
"liable",4,5.7509273370331e-05,0.004
"limmeuble",1,1.43773183425827e-05,0.002
"linstitut",1,1.43773183425827e-05,0.002
"linuxfrench",2,2.87546366851655e-05,0.002
"locataire",1,1.43773183425827e-05,0.002
"loi",1,1.43773183425827e-05,0.002
"merits",1,1.43773183425827e-05,0.002
"miffed",1,1.43773183425827e-05,0.002
"moft",1,1.43773183425827e-05,0.002
"moot",1,1.43773183425827e-05,0.002
"même",1,1.43773183425827e-05,0.002
"nonécrite",1,1.43773183425827e-05,0.002
"notion",2,2.87546366851655e-05,0.004
"nétait",1,1.43773183425827e-05,0.002
"obliges",1,1.43773183425827e-05,0.002
"obroinn",1,1.43773183425827e-05,0.002
"officially",5,7.18865917129137e-05,0.01
"oneself",2,2.87546366851655e-05,0.004
"opensource",1,1.43773183425827e-05,0.002
"opposée",1,1.43773183425827e-05,0.002
"originality",1,1.43773183425827e-05,0.002
"par",1,1.43773183425827e-05,0.002
"paraphrased",1,1.43773183425827e-05,0.002
"poorly",1,1.43773183425827e-05,0.002
"pour",2,2.87546366851655e-05,0.002
"pouvez",1,1.43773183425827e-05,0.002
"professionals",3,4.31319550277482e-05,0.006
"programmes",6,8.62639100554965e-05,0.002
"proliferate",1,1.43773183425827e-05,0.002
"proprietary",13,0.000186905138453576,0.016
"proprietes",1,1.43773183425827e-05,0.002
"propriété",1,1.43773183425827e-05,0.002
"protects",4,5.7509273370331e-05,0.006
"père",1,1.43773183425827e-05,0.002
"qpl",1,1.43773183425827e-05,0.002
"qualifiée",1,1.43773183425827e-05,0.002
"quand",1,1.43773183425827e-05,0.002
"que",4,5.7509273370331e-05,0.002
"qui",2,2.87546366851655e-05,0.002
"quon",1,1.43773183425827e-05,0.002
"rarer",1,1.43773183425827e-05,0.002
"readable",1,1.43773183425827e-05,0.002
"recherche",1,1.43773183425827e-05,0.002
"referring",2,2.87546366851655e-05,0.004
"refunded",1,1.43773183425827e-05,0.002
"reimburse",1,1.43773183425827e-05,0.002
"remind",3,4.31319550277482e-05,0.004
"retract",1,1.43773183425827e-05,0.002
"revert",1,1.43773183425827e-05,0.002
"rojinsky",4,5.7509273370331e-05,0.002
"réputée",1,1.43773183425827e-05,0.002
"sans",1,1.43773183425827e-05,0.002
"scenarios",1,1.43773183425827e-05,0.002
"scope",2,2.87546366851655e-05,0.004
"seller",1,1.43773183425827e-05,0.002
"serviceleasing",1,1.43773183425827e-05,0.002
"shoddy",1,1.43773183425827e-05,0.002
"shopkeepers",1,1.43773183425827e-05,0.002
"signer",1,1.43773183425827e-05,0.002
"socks",6,8.62639100554965e-05,0.004
"sont",1,1.43773183425827e-05,0.002
"specialised",2,2.87546366851655e-05,0.002
"specified",2,2.87546366851655e-05,0.004
"specifies",3,4.31319550277482e-05,0.006
"specifying",1,1.43773183425827e-05,0.002
"spread",2,2.87546366851655e-05,0.004
"stipulates",1,1.43773183425827e-05,0.002
"stipule",2,2.87546366851655e-05,0.002
"subordinate",1,1.43773183425827e-05,0.002
"telle",1,1.43773183425827e-05,0.002
"terme",1,1.43773183425827e-05,0.002
"thrust",1,1.43773183425827e-05,0.002
"toubon",2,2.87546366851655e-05,0.002
"translations",7,0.000100641228398079,0.006
"undeniable",1,1.43773183425827e-05,0.002
"understood",1,1.43773183425827e-05,0.002
"vous",1,1.43773183425827e-05,0.002
"weakness",1,1.43773183425827e-05,0.002
"whim",2,2.87546366851655e-05,0.004
"yahoofr",1,1.43773183425827e-05,0.002
"écrite",1,1.43773183425827e-05,0.002
"bismarck",1,1.43773183425827e-05,0.002
"breathnach",1,1.43773183425827e-05,0.002
"breatproexchangeiemlcom",1,1.43773183425827e-05,0.002
"calculate",1,1.43773183425827e-05,0.002
"compression",1,1.43773183425827e-05,0.002
"congested",1,1.43773183425827e-05,0.002
"differs",1,1.43773183425827e-05,0.002
"echoed",1,1.43773183425827e-05,0.002
"faraway",1,1.43773183425827e-05,0.002
"hardwarelevel",1,1.43773183425827e-05,0.002
"interactive",3,4.31319550277482e-05,0.006
"keystroke",1,1.43773183425827e-05,0.002
"landed",1,1.43773183425827e-05,0.002
"logins",1,1.43773183425827e-05,0.002
"otto",1,1.43773183425827e-05,0.002
"paths",2,2.87546366851655e-05,0.004
"precompressed",1,1.43773183425827e-05,0.002
"proinnsias",1,1.43773183425827e-05,0.002
"sessions",1,1.43773183425827e-05,0.002
"tofrom",1,1.43773183425827e-05,0.002
"transit",2,2.87546366851655e-05,0.004
"upstream",1,1.43773183425827e-05,0.002
"von",1,1.43773183425827e-05,0.002
"wget",2,2.87546366851655e-05,0.002
"acceleration",1,1.43773183425827e-05,0.002
"processor",5,7.18865917129137e-05,0.008
"selfcompiled",1,1.43773183425827e-05,0.002
"trevor",1,1.43773183425827e-05,0.002
"attorneys",1,1.43773183425827e-05,0.002
"continually",1,1.43773183425827e-05,0.002
"eager",1,1.43773183425827e-05,0.002
"evolving",1,1.43773183425827e-05,0.002
"gates",1,1.43773183425827e-05,0.002
"permanent",2,2.87546366851655e-05,0.004
"plinehanyahoocom",1,1.43773183425827e-05,0.002
"privity",1,1.43773183425827e-05,0.002
"sic",10,0.000143773183425827,0.008
"stumbled",3,4.31319550277482e-05,0.006
"applying",1,1.43773183425827e-05,0.002
"bytecodeinterpreter",1,1.43773183425827e-05,0.002
"convoluted",1,1.43773183425827e-05,0.002
"egad",1,1.43773183425827e-05,0.002
"haase",2,2.87546366851655e-05,0.004
"maze",1,1.43773183425827e-05,0.002
"misinformation",1,1.43773183425827e-05,0.002
"specfile",4,5.7509273370331e-05,0.006
"srpm",4,5.7509273370331e-05,0.006
"experimental",3,4.31319550277482e-05,0.006
"httpfreehackersorgkvimscreenshotshtml",1,1.43773183425827e-05,0.002
"icq",4,5.7509273370331e-05,0.008
"jid",1,1.43773183425827e-05,0.002
"kvim",1,1.43773183425827e-05,0.002
"marktalioscom",1,1.43773183425827e-05,0.002
"mentions",1,1.43773183425827e-05,0.002
"odyssey",1,1.43773183425827e-05,0.002
"suseconnectivaslackware",1,1.43773183425827e-05,0.002
"taliosmyjabbernet",1,1.43773183425827e-05,0.002
"thatd",1,1.43773183425827e-05,0.002
"wwwsymphonyxcom",1,1.43773183425827e-05,0.002
"dga",1,1.43773183425827e-05,0.002
"laurent",2,2.87546366851655e-05,0.002
"matthiasrpmforgenet",3,4.31319550277482e-05,0.006
"mplayer",2,2.87546366851655e-05,0.004
"papier",1,1.43773183425827e-05,0.002
"reinstall",1,1.43773183425827e-05,0.002
"roiroi",1,1.43773183425827e-05,0.002
"sdl",3,4.31319550277482e-05,0.002
"sdldevel",1,1.43773183425827e-05,0.002
"sdlimage",2,2.87546366851655e-05,0.002
"sdlimagedevel",1,1.43773183425827e-05,0.002
"sdlmixerdevel",1,1.43773183425827e-05,0.002
"sdlnet",1,1.43773183425827e-05,0.002
"sdlnetdevel",1,1.43773183425827e-05,0.002
"xmamesdlfr",1,1.43773183425827e-05,0.002
"aptfreshrpmsnet",3,4.31319550277482e-05,0.006
"compats",1,1.43773183425827e-05,0.002
"distupgrade",1,1.43773183425827e-05,0.002
"freshrpms",4,5.7509273370331e-05,0.008
"httpaptrpmtuxfamilyorgapt",1,1.43773183425827e-05,0.002
"ivr",3,4.31319550277482e-05,0.006
"libc",1,1.43773183425827e-05,0.002
"migratable",1,1.43773183425827e-05,0.002
"neat",3,4.31319550277482e-05,0.006
"similiar",1,1.43773183425827e-05,0.002
"spare",2,2.87546366851655e-05,0.004
"bytecode",8,0.000115018546740662,0.01
"checkfiles",2,2.87546366851655e-05,0.004
"glob",2,2.87546366851655e-05,0.004
"interpreter",6,8.62639100554965e-05,0.008
"sprm",1,1.43773183425827e-05,0.002
"usrshareaclocalfreetypem",2,2.87546366851655e-05,0.004
"vartmpfreetyperootusrliblibttfso",4,5.7509273370331e-05,0.004
"warns",3,4.31319550277482e-05,0.006
"acl",1,1.43773183425827e-05,0.002
"actscanners",1,1.43773183425827e-05,0.002
"actsettings",1,1.43773183425827e-05,0.002
"announce",2,2.87546366851655e-05,0.004
"arboi",2,2.87546366851655e-05,0.002
"array",1,1.43773183425827e-05,0.002
"axelnennker",1,1.43773183425827e-05,0.002
"backquoted",1,1.43773183425827e-05,0.002
"bigendian",1,1.43773183425827e-05,0.002
"bigfootcom",1,1.43773183425827e-05,0.002
"bpfs",1,1.43773183425827e-05,0.002
"bugfix",1,1.43773183425827e-05,0.002
"bugtraq",1,1.43773183425827e-05,0.002
"compatibility",1,1.43773183425827e-05,0.002
"compiles",1,1.43773183425827e-05,0.002
"cvsnessusorg",1,1.43773183425827e-05,0.002
"deraison",3,4.31319550277482e-05,0.002
"detects",2,2.87546366851655e-05,0.002
"findservice",2,2.87546366851655e-05,0.002
"freebsd",3,4.31319550277482e-05,0.006
"freeopennetbsd",1,1.43773183425827e-05,0.002
"gnuserv",1,1.43773183425827e-05,0.002
"guardentcom",1,1.43773183425827e-05,0.002
"hanging",2,2.87546366851655e-05,0.004
"httpftpfreshrpmsnetpubfreshrpmstestingnessus",1,1.43773183425827e-05,0.002
"httpwwwnessusorgposixhtml",1,1.43773183425827e-05,0.002
"kankovsky",1,1.43773183425827e-05,0.002
"macos",1,1.43773183425827e-05,0.002
"macosx",1,1.43773183425827e-05,0.002
"michaelslifcak",1,1.43773183425827e-05,0.002
"michel",3,4.31319550277482e-05,0.006
"modifications",1,1.43773183425827e-05,0.002
"nasl",1,1.43773183425827e-05,0.002
"nennker",1,1.43773183425827e-05,0.002
"nessus",8,0.000115018546740662,0.002
"nessusd",1,1.43773183425827e-05,0.002
"nessuspopen",1,1.43773183425827e-05,0.002
"nessuss",1,1.43773183425827e-05,0.002
"nmap",1,1.43773183425827e-05,0.002
